Frame 0: Cars=2, Status=3 points (Congested), Density=0.06, AvgSpeed=10.95, Score=3
Frame 1759: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.39, Score=4
Frame 1760: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.35, Score=4
Frame 1761: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.36, Score=4
Frame 1762: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.22, Score=4
Frame 1763: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.18, Score=4
Frame 1764: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.19, Score=4
Frame 1765: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.18, Score=4
Frame 1766: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.16, Score=4
Frame 1767: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.18, Score=4
Frame 1768: Cars=7, Status=4 points (Congested), Density=0.21, AvgSpeed=5.19, Score=4
Frame 1769: Cars=7, Status=4 points (Congested), Density=0.22, AvgSpeed=5.16, Score=4
Frame 1770: Cars=7, Status=4 points (Congested), Density=0.22, AvgSpeed=5.16, Score=4
Frame 1771: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.15, Score=4
Frame 1772: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.14, Score=4
Frame 1773: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.14, Score=4
Frame 1774: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.15, Score=4
Frame 1775: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.13, Score=4
Frame 1776: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.14, Score=4
Frame 1777: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.14, Score=4
Frame 1778: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.13, Score=4
Frame 1779: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.15, Score=4
Frame 1780: Cars=8, Status=4 points (Congested), Density=0.22, AvgSpeed=5.16, Score=4
Frame 1781: Cars=8, Status=4 points (Congested), Density=0.23, AvgSpeed=5.13, Score=4
Frame 1782: Cars=8, Status=4 points (Congested), Density=0.23, AvgSpeed=5.15, Score=4
Frame 1783: Cars=8, Status=4 points (Congested), Density=0.23, AvgSpeed=5.16, Score=4
Frame 1784: Cars=9, Status=4 points (Congested), Density=0.23, AvgSpeed=5.14, Score=4
Frame 1785: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.16, Score=4
Frame 1786: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.18, Score=4
Frame 1787: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.16, Score=4
Frame 1788: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.18, Score=4
Frame 1789: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.17, Score=4
Frame 1790: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.15, Score=4
Frame 1791: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.16, Score=4
Frame 1792: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.17, Score=4
Frame 1793: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.15, Score=4
Frame 1794: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.16, Score=4
Frame 1795: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.17, Score=4
Frame 1796: Cars=9, Status=4 points (Congested), Density=0.24, AvgSpeed=5.12, Score=4
Frame 1797: Cars=10, Status=4 points (Congested), Density=0.25, AvgSpeed=5.15, Score=4
Frame 1798: Cars=10, Status=4 points (Congested), Density=0.25, AvgSpeed=5.16, Score=4
Frame 1799: Cars=10, Status=4 points (Congested), Density=0.25, AvgSpeed=5.15, Score=4
