Frame 0: Cars=17, Status=7 points (Heavy Traffic), Density=0.13, AvgSpeed=0.60, Score=7
Frame 1601: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 1602: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 1603: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 1604: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 1605: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 1606: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1607: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1608: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1609: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1610: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1611: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1612: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1613: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1614: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1615: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1616: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1617: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1618: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1619: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1620: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1621: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1622: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1623: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1624: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1625: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.90, Score=6
Frame 1626: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.90, Score=6
Frame 1627: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1628: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1629: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.88, Score=6
Frame 1630: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1631: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 1632: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.88, Score=6
Frame 1633: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.88, Score=6
Frame 1634: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 1635: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 1636: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 1637: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.85, Score=6
Frame 1638: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 1639: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1640: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1641: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1642: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 1643: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 1644: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 1645: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.85, Score=6
Frame 1646: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.84, Score=6
Frame 1647: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.84, Score=6
Frame 1648: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.84, Score=6
Frame 1649: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.84, Score=6
Frame 1650: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.84, Score=6
Frame 1651: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.83, Score=6
Frame 1652: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.83, Score=6
Frame 1653: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.83, Score=6
Frame 1654: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.83, Score=6
Frame 1655: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.83, Score=6
Frame 1656: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.83, Score=6
Frame 1657: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.83, Score=6
Frame 1658: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.82, Score=6
Frame 1659: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.83, Score=6
Frame 1660: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.82, Score=6
Frame 1661: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.82, Score=6
Frame 1662: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.82, Score=6
Frame 1663: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.82, Score=6
Frame 1664: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.80, Score=6
Frame 1665: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.78, Score=6
Frame 1666: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.78, Score=6
Frame 1667: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.78, Score=6
Frame 1668: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.78, Score=6
Frame 1669: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.78, Score=6
Frame 1670: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.78, Score=6
Frame 1671: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.78, Score=6
Frame 1672: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.78, Score=6
Frame 1673: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.78, Score=6
Frame 1674: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.78, Score=6
Frame 1675: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.78, Score=6
Frame 1676: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.77, Score=6
Frame 1677: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.78, Score=6
Frame 1678: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.77, Score=6
Frame 1679: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.77, Score=6
Frame 1680: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.77, Score=6
Frame 1681: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 1682: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 1683: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1684: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1685: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1686: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1687: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1688: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 1689: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.90, Score=6
Frame 1690: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1691: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1692: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.90, Score=6
Frame 1693: Cars=13, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 1694: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1695: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1696: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1697: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1698: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1699: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1700: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 1701: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 1702: Cars=14, Status=7 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=7
Frame 1703: Cars=14, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.91, Score=7
Frame 1704: Cars=14, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.92, Score=7
Frame 1705: Cars=14, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.93, Score=7
Frame 1706: Cars=14, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.93, Score=7
Frame 1707: Cars=14, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.94, Score=7
Frame 1708: Cars=14, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.94, Score=7
Frame 1709: Cars=14, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.93, Score=7
Frame 1710: Cars=14, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.93, Score=7
Frame 1711: Cars=14, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.93, Score=7
Frame 1712: Cars=14, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.94, Score=7
Frame 1713: Cars=14, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.95, Score=7
Frame 1714: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.95, Score=7
Frame 1715: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.95, Score=7
Frame 1716: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.96, Score=7
Frame 1717: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.95, Score=7
Frame 1718: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.96, Score=7
Frame 1719: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.98, Score=7
Frame 1720: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.97, Score=7
Frame 1721: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.98, Score=7
Frame 1722: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.97, Score=7
Frame 1723: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.96, Score=7
Frame 1724: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.97, Score=7
Frame 1725: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.98, Score=7
Frame 1726: Cars=15, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.99, Score=7
Frame 1727: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.99, Score=7
Frame 1728: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.99, Score=7
Frame 1729: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.99, Score=7
Frame 1730: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.99, Score=7
Frame 1731: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.88, Score=7
Frame 1732: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.88, Score=7
Frame 1733: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.88, Score=7
Frame 1734: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.88, Score=7
Frame 1735: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.88, Score=7
Frame 1736: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.88, Score=7
Frame 1737: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.89, Score=7
Frame 1738: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.90, Score=7
Frame 1739: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.90, Score=7
Frame 1740: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.91, Score=7
Frame 1741: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.90, Score=7
Frame 1742: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.92, Score=7
Frame 1743: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.93, Score=7
Frame 1744: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.93, Score=7
Frame 1745: Cars=16, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.93, Score=7
Frame 1746: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.94, Score=7
Frame 1747: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.94, Score=7
Frame 1748: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.95, Score=7
Frame 1749: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.97, Score=7
Frame 1750: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.98, Score=7
Frame 1751: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.99, Score=7
Frame 1752: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.99, Score=7
Frame 1753: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.99, Score=7
Frame 1754: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.99, Score=7
Frame 1755: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.98, Score=7
Frame 1756: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.98, Score=7
Frame 1757: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=0.98, Score=7
Frame 1758: Cars=16, Status=7 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=7
Frame 1759: Cars=16, Status=7 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=7
Frame 1760: Cars=16, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.99, Score=6
Frame 1761: Cars=16, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.99, Score=6
Frame 1762: Cars=15, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.98, Score=6
Frame 1763: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.98, Score=6
Frame 1764: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.98, Score=6
Frame 1765: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.98, Score=6
Frame 1766: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.98, Score=6
Frame 1767: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.99, Score=6
Frame 1768: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.99, Score=6
Frame 1769: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.98, Score=6
Frame 1770: Cars=14, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.99, Score=6
Frame 1771: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1772: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1773: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.02, Score=6
Frame 1774: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.02, Score=6
Frame 1775: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1776: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1777: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.99, Score=6
Frame 1778: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1779: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1780: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1781: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1782: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1783: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1784: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1785: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.02, Score=6
Frame 1786: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1787: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1788: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.99, Score=6
Frame 1789: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.99, Score=6
Frame 1790: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1791: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1792: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.98, Score=6
Frame 1793: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.99, Score=6
Frame 1794: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.99, Score=6
Frame 1795: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.99, Score=6
Frame 1796: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.98, Score=6
Frame 1797: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.98, Score=6
Frame 1798: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.97, Score=6
Frame 1799: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.96, Score=6
